

 **WOFOST version 7.1.4, release October 2011
 RUNNAM -> WOFOST
 OUTPUT -> file: ../output/wofost.out
 RERUNS -> no reruns

 WEATHER-> name: Wageningen Netherlands
           file: ../meteo/cabowe/nl1.   start year: 1976
 RAIN   -> belonging to weather station
 CROP   -> name: Winter wheat 102, Ireland, N-U.K., Netherlands, N-Germany
           file: ../cropd/wwh102.cab
 SOIL   -> name: soil_5
           file: ../soild/soil_5.sol
 START  -> fixed emergence date IDEM =  1

     start waterbalance = -99     sowing date = -99     emergence date =   1

 POTENTIAL CROP PRODUCTION
 =========================

 YEAR  DAY IDSEM DVS  TSUM   WLV    WST    WSO    TAGP   LAI  TRA   GASS   MRES    DMI

                     degrd kg/ha  kg/ha  kg/ha   kg/ha m2/m2   mm/d CH2O CH2O  kg/ha/d
  1976 156 155  0.95  995.  1143.  4022.     0.  5165.  2.42 1.20  254.6   30.5  148.5
  1976 157 156  0.95 1002.  1143.  4167.     0.  5310.  2.42 2.17  422.2   36.1  257.3
  1976 158 157  0.96 1012.  1143.  4395.    22.  5561.  2.42 2.72  434.6   49.7  259.6
  1976 159 158  0.98 1026.  1143.  4579.    92.  5815.  2.42 3.19  438.0   60.6  259.1
  1976 160 159  0.99 1042.  1143.  4697.   227.  6068.  2.42 4.11  428.5   97.2  232.3
  1976 161 160  1.00 1064.  1143.  4733.   419.  6295.  2.42 4.24  381.4  106.1  195.1
  1976 162 161  1.02 1088.  1143.  4733.   610.  6486.  2.42 2.18  377.5   60.5  224.7
  1976 163 162  1.04 1103.  1143.  4733.   831.  6707.  2.42 2.50  432.5   61.8  262.7
  1976 164 163  1.05 1118.  1074.  4733.  1089.  6966.  2.28 3.17  415.2   73.4  242.3
  1976 165 164  1.07 1136.  1073.  4733.  1328.  7204.  2.28 2.24  394.5   65.1  233.4
  1976 166 165  1.09 1151.  1072.  4733.  1559.  7435.  2.27 2.95  423.5   69.9  250.7
  1976 167 166  1.10 1168.  1071.  4733.  1806.  7683.  2.27 2.54  352.9   79.3  193.9
  1976 168 167  1.12 1186.  1071.  4733.  1998.  7875.  2.27 1.61  288.8   54.0  166.4
  1976 169 168  1.13 1198.  1070.  4733.  2164.  8040.  2.27 2.59  421.5   63.3  254.0
  1976 170 169  1.15 1212.  1069.  4733.  2416.  8292.  2.27 2.29  396.2   62.7  236.4
  1976 171 170  1.16 1226.  1067.  4733.  2651.  8527.  2.26 1.30  187.8   67.0   85.6
  1976 172 171  1.18 1240.  1064.  4733.  2736.  8613.  2.26 0.46  126.7   58.8   48.1
